Title1,Body,Id,CreationDate,Title2,Body,Id,CreationDate
Would there be any legal repercussions for naming a protagonist after a celebrity?,"<p>The comparison to the celebrity ends with the name.</p>

<p>For example, there is a story about Jack and his dog.  Jack decides to name his dog Elvis because he's an Elvis fan and is listening to Jail House Rock on the car ride home from the pound where he adopted the dog.  The dog shares no other similarities to actual Elvis and no other comparisons are ever drawn in the book.  Could this be an issue?</p>

<p>Elvis, we know, is a deceased musician.  What if the celebrity is still alive?</p>

<p>Thanks!</p>
",34746,02-04-2018 03:40,Can my character's name match someone in real life?,"<p>Is it legally OK that my character's name by coincidence matches someone's in real life, famous or not? (For example I am naming a character Aaron Hale.) The character's appearance and everything else is completely different. Probably a silly question but I can't find the answer anywhere so I'm kinda stuck.</p>
",29110,07-07-2017 18:15
Is There a Legal Age to Publish a Manga/Comic?,"<p>Very recently I have thought of the question whether or not publishing a book at a younger age than 18 or 16 was possible, while it is of course possible to do this I began to think whether publishing a manga or comic was possible below a workng age too.</p>

<p>I know these days it's very hard to take a soon-to-be 15 year old very seriously given the state of mind in teenagers these days, and I know some people suggest going to family for advice when starting a big project and, believe me, I have tried, however all I seem to get are 'that's good' or a simple nod of the head which really can be a pain if you're looking for constructive criticism. I have planned to originally start this off as a webcomic, mainly posting it on sites such as DeviantART, but when doing this there is always a threat of someone taking individual pages of your comic/manga without permission and trying to sell it for themselves, which is understandable given how the current generation are too lazy to draw themselves, but I digress.</p>

<p>I know there probably isn't a legal age for this sort of thing and I might just be thinking on this a little too much, but another thing i'm worried about is the self-publishing and the traditional publishing. While I remain top of my class I was never good at marketing or being able to estimate good prices for anything, and it's a pain knowng a family member would have to sign contracts for you, especially if you're going to be using an alias, but i'm getting off-track again. Anyway however, I think that's all I really need to say, i'm guessing you all get the basic idea of what i'm trying to say. Detailed answers would be greatly appreciated.</p>

<p>But one thing before I end this question. I would like to shortly specify what i'm trying to say (or at least attempt at doing so).
   What I mean to say is: I know very many people thnk Manga or Comic writing isn't a real form of writing, and I can understand where they are coming from, but it is still clased as writing, therefor it is a profession. So, in simplifying the question, if there is no legal age to publish these sorts of things then what would be a good age to begin publishing them? Bear in mind however that I would like to publish this in the near future, the near future being a year or two from now.</p>
",35060,13-04-2018 22:55,At what age can I publish a book?,"<p>I am writing a novel called ""<em>Kimberly Rose</em>,"" but the thing is, I'm 12. I'm not sure if there is an age cap when it comes to publishing books. Please tell me if you know.</p>
",24538,10-09-2016 02:43
How to prevent seeming like a Marty Stu-ish villain is cheating?,"<p>In a story I'm writing, there's a villain who is a genius strategist that can get anything he wants, whatever it is, by developing perfect strategies that can have only two possible outcomes: 1, success, or 2, success. His plans never fail because he always has a plan B, and each plan B has a plan B, always thinking of all possibilities and things that can ruin his plan and coming with a solution to each one of them. If that's not enough, he's also a powerful, <em>almost</em> invincible fighter, heir of two special abilities. Oh, and he also becomes immortal (though he can get killed in a specific, story way), and is an emperor.  </p>

<p>In the end he is defeated by a flaw in his logic and a detail he didn't think about in one of his strategies (and by brute force too).</p>

<p>But sometimes you have the impression that he (the villain) is cheating, as he always figures out stuff and is always a step ahead and ends up winning, with no one able to defeat him in whatever way (except in the ending, along with specific story reasons), no matter what the heroes do, as if he is that invincible because the writer is ""helping"" him to achieve/win, and thus breaking the suspension of disbelief.</p>

<p>So how can I make it so that this <em>quasi</em>-invincibility or ""Marty Stu-ness"" is something to be amazed at, instead of something that breaks suspension of disbelief (besides justifying)?</p>
",35084,16-04-2018 03:14,The protagonist can't defeat the antagonist without the antagonist being stupid,"<p>What should I do if my story's plot is built around the antagonist being extremely strong, and by the end it's clear that the protagonist cannot possibly defeat the antagonist, unless the antagonist makes a stupid mistake in the ""final battle"" (or the protagonist magically gets super strong)? Is rewriting the entire story (so the antagonist is weaker and the plot is changed to compensate for that) the only solution?</p>
",27224,19-03-2017 19:19
How do I write that years have passed in my story?,"<p>How do I write that years have passed in a short story, but without stating it? I have been trying all sorts of techniques, but it's just not sounding right in my story. I really don't know what to do.</p>
",35154,17-04-2018 21:49,How do I show a long amount of time has passed?,"<p>How do I write the passing of a few years in a story? I have two separate character timelines and I want to show the characters aging throughout the story. Should I divide it up into parts? You can read what I have of my story <a href=""https://www.wattpad.com/story/59535165-visions-reign-of-the-dark-for-critiques/parts"" rel=""noreferrer"">here</a> to see what different segments I'm working with and get a better idea of what I'm asking.</p>
",21171,29-02-2016 03:44
Which is the best place to write a diary?,"<p>Which internet platforms can be used to write something like a diary?
I am writing on blogger.com, and write at all because: </p>

<ul>
<li>I really enjoy writing, since I can do this for hours</li>
<li>I like to quickly remind myself of what I have been doing in the recent time, during writing</li>
</ul>

<p>I was writing with my real name and surname some time ago, but I decided to write more anonymously. Currently no one reads my blog. </p>

<p>Can I ask for brief intersection of writing platforms? Do I have to write in libre office, blogger or where is a good place? </p>

<p>Generally I would like someone to read this. </p>
",35257,19-04-2018 12:47,What are good places to post your work where it will be read by others?,"<p>Seeing this site and reading some of my ridiculous stories that I wrote a while ago makes me want to start writing again. I know I'll be more enthusiastic if I have people reading my work and commenting on it, and that will also be great feedback to improve my writing. I also don't want to pester my friends incessantly =P.</p>

<p>That being said, can you recommend some websites where I can share my work, that have an active community of people reading, rating, and writing each other's works? I'm not asking for professional review... just a way to have a chance at getting an audience that would be greater than me starting a random blog, putting up stories, and linking friends to it (although that could work now that I think about it =). </p>

<p>(Note: This question is about websites, not <a href=""https://writers.stackexchange.com/questions/124/how-do-i-go-about-finding-a-writing-group"">local writer's groups</a>, or <a href=""https://writers.stackexchange.com/questions/108/are-there-any-places-to-have-community-story-development"">collaborative story sites</a>, or <a href=""https://writers.stackexchange.com/questions/954/what-are-some-regular-contests-unpublished-short-story-authors-might-enter"">writing contests</a>, or <a href=""https://writers.stackexchange.com/questions/1021/writers-communities"">forums <em>about</em> writing</a>.)</p>
",904,17-12-2010 21:50
Describing something that doesn't exist,"<p>I'm in the middle of my first draft for my novel, and I can't seem to properly convey to my audience the image I'm trying to describe.</p>

<p><img src=""https://envirocar.ca/wp-content/uploads/2017/01/Screen-Shot-2017-01-12-at-3.55.13-PM-1170x704.png"" alt=""futuristic car""></p>

<p>That's what I want to show my readers, but it's coming across all wrong, like, I'll say that it's sleek. But a lot of cars are sleek. I'll say it's silver, but that's too broad as well. Then I'll say that the wheels are circles. </p>

<p>Do you see my problem?</p>

<p>I'm way too vague for this ""show don't tell"" bit of writing, and it's giving me a hard time. </p>

<p>Can anybody help me find a way to describe something without naming it?</p>
",35469,24-04-2018 19:54,How to show that something is different than in real life?,"<p>I'm writing fiction set in the near future (~15-20 years). The world is still mostly the same and thus familiar to the reader, but an important part of the story is that a few things are radically different in subtle ways.</p>

<p>I wonder what some ways are to show those subtle differences without being too blunt?</p>

<p>Example: Let's say that in the future, TVs track how many people are watching and refuse to show certain content if too many people are watching.</p>

<p>My character could say <code>Man, remember in the old days when you could cram an entire classroom into your living room and just watch a movie? That new system sucks!</code>, but that is rather blunt.</p>

<p>One option is to have the characters run into the restriction head on: <code>Henry arrived late to the party. To the great anger of the group, the TV detected him as an additional viewer and refused to show any more until the extra group fee was paid</code>. </p>

<p>But it may not always be feasible to have the characters run into that restriction, sometimes I just want to show it's there without the characters really paying attention to it since to <em>them</em> it's perfectly normal.</p>

<p>While the exact solution greatly depends on the story, I wonder if there are established techniques for that?</p>
",10992,24-05-2014 08:11
Do I need to have a degree to become a writer?,"<p>I've always loved to write. Granted I haven't been writing very much these days because of university but I want to publish a book one day. I want to keep writing as a hobby because I want to do more but I've never published anything before and I keep getting discouraged. I'm in a medicine university and I try to write when I'm free but I feel like it's never good enough.</p>

<p>I've been trying to write more on Fanfiction, read more and try to widen my vocabulary but I feel it's all in vain. I feel like something is missing for me to be a better writer. I'm too afraid of actually writing a book. I'm worried that I'm not experienced enough that people will hate it and that it won't be as good as I've always wanted.</p>

<p>Please tell me is there anyone that are writers without a degree here and if there is how did you do it? How did you manage to publish something? How can I teach myself to be better than I am today? I'm still eighteen and I know I have miles away before I can be that writer that really connects to the readers. Just how can I do it? I want to do medicine and I want to write. I want to do both and I'm torn apart. I feel like I've made a mistake and I don't know anymore. I'm really scared for the future so can someone please just tell me please. </p>

<p>If anyone knows a website I can go on to that professionals could actually critique my work and give me helpful advice I would really appreciate it (not whatpad the only genre that matters there is romance).</p>
",35518,25-04-2018 17:30,"No English degree, what are my chances on successfully publishing a novel?","<p>I don't have an English or Writing-related degree in any way. As of right now, I have no degree, but what I mean is that I'm not even pursuing a degree in writing.</p>

<p>How does this hurt my chances? Do publishers tend to ignore writers without related degrees? What can I do to increase my chances if I don't get a degree? Should I be worried?</p>
",3186,24-06-2011 17:11
Is there a place to publish my stories to share it?,"<p>First I did google for 4 hours before making this question but I did not found what I was looking for.</p>

<p>Secondly probably there is a question similar that I couldn't found.  </p>

<p>I am programmer that usually makes code to share it on <a href=""http://github.com"" rel=""nofollow noreferrer"">github</a>, a platform to store code. </p>

<p>Until now I was using it to store my stories and share it with friends and social media but I realized that sometimes I am missing like real feedback not biased by friendship. </p>

<p>I was wondering if there is a website like to post short stories for free and get other writers to read it and comment? </p>
",35537,26-04-2018 08:14,What are good places to post your work where it will be read by others?,"<p>Seeing this site and reading some of my ridiculous stories that I wrote a while ago makes me want to start writing again. I know I'll be more enthusiastic if I have people reading my work and commenting on it, and that will also be great feedback to improve my writing. I also don't want to pester my friends incessantly =P.</p>

<p>That being said, can you recommend some websites where I can share my work, that have an active community of people reading, rating, and writing each other's works? I'm not asking for professional review... just a way to have a chance at getting an audience that would be greater than me starting a random blog, putting up stories, and linking friends to it (although that could work now that I think about it =). </p>

<p>(Note: This question is about websites, not <a href=""https://writers.stackexchange.com/questions/124/how-do-i-go-about-finding-a-writing-group"">local writer's groups</a>, or <a href=""https://writers.stackexchange.com/questions/108/are-there-any-places-to-have-community-story-development"">collaborative story sites</a>, or <a href=""https://writers.stackexchange.com/questions/954/what-are-some-regular-contests-unpublished-short-story-authors-might-enter"">writing contests</a>, or <a href=""https://writers.stackexchange.com/questions/1021/writers-communities"">forums <em>about</em> writing</a>.)</p>
",904,17-12-2010 21:50
How do I start writing?,"<p>I have so many great ideas! I've completed several stories in my head but i've never put any to paper. How do I start? How do you start?</p>
",35884,04-05-2018 03:45,How to start writing short stories?,"<p>I wish to write short stories based on the experiences I have from my life.</p>

<p>Also, I love writing inspirational stories. But somehow, when I start to write them, I could not focus on the subject; also I fail to maintain a seamless flow.</p>

<p>I have been trying this for more than half a year, but could not do it.</p>

<p>Please help me or else guide me.</p>
",20788,04-02-2016 13:14
How do I handle English speaking where the language used isn't English but is translated in it?,"<p>I'm kind of having trouble with portraying one of my main character's English speaking foreign friend. My character and the country he is in don't really use English as the language they communicate in, but they can speak it. </p>

<p>My problem is that their language is translated like how everyone in the Mulan movie spoke ""Chinese"" but speaks in English to be understood by the non-Chinese audience, with Mushu telling Mulan ""Don't you understand Chinese?"" when she misheard him. </p>

<p>I'm trying to have my character have a conversation with his friend without it looking like the foreign friend was just speaking his language. I'm thinking of italicizing their English conversations, but I'm not that sure about it.  I hope someone could help me on this.</p>
",36016,08-05-2018 18:46,How to deal with a story that 95% of it takes place in a different language country and the protagonist speaks in it?,"<p>The protagonist is from a certain country, and in some point of the story he moves to another one that speaks another language. The protagonist learns their language and talks with them in it. </p>

<p>Movies (usually North American ones) set in another country, almost always have one or some characters who speak English, lowering the impact that the foreign language causes. However, the fiction I'm writing is quite long, and I think that only 2 or 3 characters who speak the protagonist's language throughout the whole story is quite inadequate.</p>

<p>Some parts of these movies have dialogs in the local language, but with subtitles. What about a written story? Provide the translation right after? That would be partially good only if these parts are few if compared to the whole story's dialogs, but that's not my case.</p>

<p>Also, fictions set in another country, but that don't have a change in the local language, are much easier than those that do have, because if, for example, the story is an adaptation from a Chinese story, anyone would know that though every character is speaking English, they would actually be speaking in the local language.<br>
But would this be possibly applicable to the situation when there's a country switch? All dialogs in the other country will be in the same language as the ones in the initial country? Wouldn't it be weird or unrealistic?
<hr>
<strong>EDIT:</strong><br>
Sorry, I think I didn't explained much clearly. I explain:<br>
The problem is the language in the dialogs, not the narration. This story involves a lot of dialogs, and the protagonist moves to another country and learns their language. The problem with this moving is the change in the language in the dialogs, that, in reality, would be another one. And my question is how to deal with this situation in the story. </p>
",18190,14-07-2015 08:55
How to add depth to writing - turn a story into a book,"<p>I've had a few 'great ideas' for books. I'm a big sci-fi fan, especially Michael Crichton. I'm not sure if that's relevant but there it is.</p>

<p>I <em>want</em> to write a full length book, not a short story, a full length hundreds of pages long book. I draw up a plot of what I want to happen, figure out bios for all the major characters, then hit the keyboard. All sounds right, right?</p>

<p>Roll forward a few hours (or days) and I've written a few pages, maybe 5 or 6 and I'm half way though my plot. This is my issue. I could go back though and pad random paragraphs here and there but it feels like I'm doing just that - padding. I know word/page count shouldn't matter but I <em>want</em> to write a long story. I want to invest the time and energy and see what I produce, even if it never sees the light of day.</p>

<p>How do I make my stories longer without just padding for the sake of padding?</p>
",36140,16-05-2018 01:37,How can I turn my short story into a novel?,"<p>I just wrote last week about Sleeping Beauty but a different version of it. (I changed the characters, and the conflict, and mostly everything except the fact that one of the main characters is cursed and must fall asleep, only to be woken by true love's kiss. In this case I made it the guy.) </p>

<p>I want to turn it into a novel, except whenever I try to write novels I get intimidated and I can't seem to do it. But then again, I've never wrote a short story about it beforehand.</p>

<p>What I have to do to turn it into a novel? Obviously, I need to add more detail. But do I add more characters? (There are only 4 in my short story.) Do I make the scenes longer? etc. </p>
",14584,07-12-2014 16:06
Dialogue from a distance?,"<p>There’s a Quadbike going down a hill, the two people on the quad are talking, but you can’t see their mouths move.
You know it’s them talking as you saw them talk before and know their voices... 
my question is:
Do I use (V.O.) or (O.S) ?</p>
",36340,23-05-2018 04:11,Dialogue from a distance,"<p>How do I indicate dialogue 'from a distance'?
Two characters and riding down a field on a quad bike, one asks a question of the other, who answers.
They're visible but you can't see their lips move.</p>

<p>V/O ... this is probably the best. (technically).
O/C ... you can see them.
O/S ... you can see them.</p>

<p>Anyone know or have opinions they could share?</p>
",36188,17-05-2018 03:35
How to refer to characters in a non-repetitive way in the third person?,"<p>Currently, I'm running into an issue with constructing a scene in third person in which the POV character is having a conversation with his mother. Since it's third person, I can't just be like ""Mom said this. Mom did that."" </p>

<p>And, since it's his mom, I can't just refer to her by name. (Or can I?) I'm mostly having to overuse ""his mother"" to the point where even I'M annoyed by it. </p>

<p>The problem is that for example <a href=""https://writing.stackexchange.com/q/31151/23159"">How do I say that a character said something without resorting to “said Character” every time?</a> is referring to dialogue tags. I'm trying to find a way for a character to refer to the person he's speaking to that isn't repetitive. </p>

<p>As an example: </p>

<blockquote>
  <p>His mother did a thing. She was always doing that thing.<br>
  ""I resent you thinking I always do that thing.""<br>
  ""Sorry, Mom, but you totally always do that thing,"" he said. His mother stormed away.</p>
</blockquote>

<p>I'm always referring to her the same way, and I can't switch it up without being untrue to the way that the POV character thinks of her. </p>

<p>What are ways to fix this?</p>
",36353,23-05-2018 10:57,"How do I say that a character said something without resorting to ""said Character"" every time?","<p>I have one big problem with my writing - when I'm doing dialogue, I find myself writing it and following it with ""said Character"" quite a lot.  </p>

<p>I can mix it up sometimes by using a synonym or descriptive way to indicate the character said something (such as: ""Blah blah blah"" droned Character, or ""Hum tee tum"" sang Character jubilantly) but it still feels very forced to tag all my dialogue with a character's name each time.  </p>

<p>During dialogue-heavy scenes, where characters might be talking back and forth  a lot, how can I avoid the repetitive ""said Character"" tags at the end of each quote?  </p>
",31151,31-10-2017 15:56
Am I too young to publish a book?,"<p>I am writing a novel called ""Abducted by Aliens"", but I'm only 9 years old. Am I too young to publish a book?</p>
",36740,06-06-2018 01:18,Is it okay to publish a book at a young age?,"<p>I am writing a novel that is called 'Murder' It's about a girl who almost gets murdered but then has to live with the murderers with almost no knowledge that they are the ones that killed her. (Amnesia) The only <em>big</em> problem I have is that I am 12. I want to know if I am to young to write a novel, or get it published. My family (most of them, anyway) support me, but I don't think they know that I am very serious about this. My story went from Androids to this. Is it possible to be young and get it published? 
(I will probably be done by the time I am 13)</p>
",18591,11-08-2015 16:39
Self Publishing vs Mainstream Publisher,"<p>I am in the middle of writing my first non-fiction book and I am almost finished with designing my blog page discussing the subject I am writing about with small snippets of my writing.</p>

<p>I am trying to weigh-up whether to attempt publishing through a mainstream publisher or go straight for digital self publishing through Amazon Kindle.</p>

<p><strong>What are the pros and cons for each publishing route?</strong></p>
",36742,06-06-2018 07:09,Pros and Cons of different styles of publishing,"<p>I was reading on the meta site that someone thinks we're hostile to self-publishing, and I read over some old questions looking for evidence.  I didn't really find signs of hostility, but I certainly did see several people expressing concerns about it.  I think we've danced around the question a bit, but maybe it's time to look at it directly.  What are the pros and cons of different styles of publishing?</p>

<p>I'm thinking we could look at:</p>

<p>1) the Traditional route - get an agent, sell to the biggest publisher possible;</p>

<p>2) the small publisher route - skip the agent, find a publisher directly (maybe I'm wrong in assuming that this is likely to be a small publisher?);</p>

<p>3) the self-published route - probably e-books, but maybe POD as well;</p>

<p>4) the vanity publishing route;</p>

<p>5) creative, new approaches - serialization on the web, co-operative writers' groups... what else?</p>

<p>I know it's a big question, but maybe it would be good to have all the ideas gathered in one place.</p>
",3612,12-08-2011 14:52
Platforms other than Wattpad to post your work?,"<p>I’m looking to eventually share my book online for others to read. I was paging through Wattpad and it just isn’t necessarily the place I’d like my work to be. Just reading through a few random stories on there and it just seems like a ton of teenagers writing poorly constructed fanfic. Not serious writers looking to get their work out there. I’m not saying everyone on there is bad but it’s just not the platform I’d like to use. What other places are there like Wattpad that’s perhaps geared for more experienced writers?</p>
",36939,14-06-2018 15:32,What are good places to post your work where it will be read by others?,"<p>Seeing this site and reading some of my ridiculous stories that I wrote a while ago makes me want to start writing again. I know I'll be more enthusiastic if I have people reading my work and commenting on it, and that will also be great feedback to improve my writing. I also don't want to pester my friends incessantly =P.</p>

<p>That being said, can you recommend some websites where I can share my work, that have an active community of people reading, rating, and writing each other's works? I'm not asking for professional review... just a way to have a chance at getting an audience that would be greater than me starting a random blog, putting up stories, and linking friends to it (although that could work now that I think about it =). </p>

<p>(Note: This question is about websites, not <a href=""https://writers.stackexchange.com/questions/124/how-do-i-go-about-finding-a-writing-group"">local writer's groups</a>, or <a href=""https://writers.stackexchange.com/questions/108/are-there-any-places-to-have-community-story-development"">collaborative story sites</a>, or <a href=""https://writers.stackexchange.com/questions/954/what-are-some-regular-contests-unpublished-short-story-authors-might-enter"">writing contests</a>, or <a href=""https://writers.stackexchange.com/questions/1021/writers-communities"">forums <em>about</em> writing</a>.)</p>
",904,17-12-2010 21:50
"I have characters, no plot","<p>I'm trying to write a story with characters that I already designed long ago and also have planned the world for them a bit, but I cannot come up with an interesting plot. What do you suggest I can do to come up with a plot?</p>
",36982,16-06-2018 21:54,How do I construct a plot out of my many setting/character details?,"<p>In my creative writing, I typically am inspired by short interactions between things: An overheard conversation. A person's jealousy of a friend's talent. A humorous misinterpretation...</p>

<p>I tend to begin with isolated ""scenes"" and generate a story from them, often going to great lengths to convey emotion and detail. I am often proud of my writing, except when I realize most of it is fragmented, unfinished, and likely never to be expanded.</p>

<p>My problem is that I don't think of plots. I don't generally begin from ""the big picture"" and determine what my protagonist must accomplish, or the obstacles to be overcome. I usually fail to think of an intriguing reason for the characters to be motivated.</p>

<p>Sadly, my collection is primarily of isolated studies of character interaction (or character development) rather than an inviting story with a beginning, climax, and resolution.</p>

<p>I would very much like to put some of these detailed character sketches and snippets into the framework of a completed novel. What are some ways in which writers come up with the overarching storyline? How can I create the ""outline"" for my writing in a way that will bring the necessary elements to bear? Is the conception of a great story line available only to creative talent or can it be learned?</p>

<p>To give an example, I have a short fantasy story in which the protagonist is a group of young adults that are given unique abilities (think <em>Heroes</em>). But when attempting to devise challenges for them or conjure a nemesis...the creativity in me vanishes. I don't want to ""copy"" similar stories' plots, but I realize I am unlikely to think of a unique narrative.</p>

<p>To pose this question in a single summary sentence:</p>

<blockquote>
  <p><strong>Is there a method to formulate the plot of a story that can be utilized when the author has only disconnected but detailed ideas for segments of the work?</strong></p>
</blockquote>
",1781,26-02-2011 11:40
Are you allowed to make references to things like Jedi or The Walking Dead (those are just examples) or do you need permission?,"<p>Will I get sued or something if I just mention/ reference something like that?</p>
",37048,19-06-2018 13:11,Is it permitted to mention a real life work of fiction in your story?,"<p>I am working on a new project that draws influence from a currently running television show. What I want to do is make a reference to that show in my work. Almost as a joke to say, ""We're nothing like that show.""</p>

<p>Is it appropriate to use the name of that show in my work? Could there be a legal issue down the road? Is it ethical to drop the name of something that inspired the work itself?</p>

<p>Thanks!</p>
",27756,26-04-2017 18:16
Finding My Own Voice,"<p>It struck me today that one method of becoming a great writer could be to copy the style of one or more published authors. A bit like <em>standing on the shoulders of giants</em>.</p>

<p>I was therefore going to ask a question relating to the best way of doing so, but then I came across this: <a href=""https://writing.stackexchange.com/questions/4713/is-it-okay-to-attempt-to-write-in-the-style-of-another-person-and-how-is-that-d"">Is it okay to attempt to write in the style of another person, and how is that done well?</a> There is only one (short) answer: 'no, find your own voice.' So that got me thinking about what <em>my own voice</em> actually is.</p>

<p>I read a lot of books and it's quite likely that the way I write has already been influenced by other authors. My question is therefore: <strong>what's the best way of making sure that I am using my own voice when writing fiction (as opposed to just copying subconsciously from the style of others)?</strong></p>
",37050,19-06-2018 14:21,How do I stop my writing sounding like a bad imitation of whatever author I've just been reading?,"<p>I like to read across a variety of authors, genres, and publication dates. Whenever I sit down to write something of my own immediately after marathoning a book or series, I tend to unconsciously use words, grammar, or style reminiscent of whomever I was just reading, since the “rhythm” of the text gets stuck in my head (for lack of a better way to phrase it). If I do this enough times on a single piece of work, it causes it upon reread to sound like a weird, jumpy mishmash of--for example--Tolkien, Christie, and Snicket. </p>

<p>This is not exactly the goal. </p>

<p>I know that taking inspiration from better writers than me is a good thing, but how do I stop accidentally imitating them? I like writing/being able to write in different styles, so I don't want to force myself into a single ""voice"" for everything I create, and I worry that being constantly conscious of or checking where my phrasing is coming from (and etc) will break my flow. However, I'd rather be consistent <em>within</em> pieces, and to not just copy, as unintentional as it is.</p>

<p>What are some tips to solve or mitigate this issue?</p>

<p>Thanks!</p>
",25494,09-12-2016 16:03
What is the correct way to switch dialogue between two or more characters during a conversation without it being confusing for the reader?,"<p>When I use dialogue within the stories I write I have a bad habit of writing dialogue after dialogue without indication as to who is talking. An example is when I do this in a story</p>
<blockquote>
<p>“Arden! Darling, it’s time.”</p>
<p>“Time? Time for what Cecilia?”</p>
<p>“Why it’s time for your memory wipe.”</p>
<p>“Memory wipe? What the Hell do you mean?”</p>
<p>“I mean exactly what I said. It’s time for your memory wipe. You’ve reached the end of your assassin training and the contract that you signed when you started states that when you reach the age of seventeen you will have your mind wiped of everything that has happened to you and you experiences.”</p>
</blockquote>
<p>Is this confusing to readers or is it fine to leave it?</p>
",37131,21-06-2018 16:45,How to write a discussion amongst 5 people while narrating a novel as first person singular?,"<p>I am writing an autobiographical novel and there is a scene where 5 people will be discussing a subject matter. Now, how can I write the discussion without making it sound like a newbie like I want to write, <strong>A</strong> said </p>

<blockquote>
  <p>blah blah blah</p>
</blockquote>

<p>to <strong>B</strong> and <strong>C</strong> and then <strong>D</strong> said that </p>

<blockquote>
  <p>blah blah blah</p>
</blockquote>

<p>then I said </p>

<blockquote>
  <p>you are all wrong, I was there when that happened...</p>
</blockquote>

<p>I want to write this dialogue but it should feel readable. Like, I don't want to use the words, he said this and she said that I don't want to use the word <em>said</em> that often.</p>

<p>Can you please explain to me what process I can follow to write a discussion with multiple participants? </p>
",35404,23-04-2018 17:42
How to defeat a strategic mastermind without throwing the idiotball?,"<p>My antagonist is a ""strategic mastermind"", similar to the one discussed in <a href=""https://writing.stackexchange.com/questions/35084/how-to-prevent-seeming-like-a-marty-stu-ish-villain-is-cheating"">How to prevent seeming like a Marty Stu-ish villain is cheating?</a> Proceeding from this kind of antagonist, my question is <strong>how can such a ""genius"" be defeated? How can I make the antagonist not accounting for something, come off as understandable?</strong></p>

<p>I have often seen this problem being solved by <a href=""https://tvtropes.org/pmwiki/pmwiki.php/Main/IdiotBall"" rel=""nofollow noreferrer"">handing the idiot ball to the antagonist</a> - that is, making the antagonist miss a glaring problem they should have seen, making him suddenly act like an idiot - out of character compared to the way they have been previously described.</p>

<p>Are there other solutions - solutions that make sense, and do not break the antagonist's ""mastermind"" characterisation?</p>
",37254,26-06-2018 19:54,How to prevent seeming like a Marty Stu-ish villain is cheating?,"<p>In a story I'm writing, there's a villain who is a genius strategist that can get anything he wants, whatever it is, by developing perfect strategies that can have only two possible outcomes: 1, success, or 2, success. His plans never fail because he always has a plan B, and each plan B has a plan B, always thinking of all possibilities and things that can ruin his plan and coming with a solution to each one of them. If that's not enough, he's also a powerful, <em>almost</em> invincible fighter, heir of two special abilities. Oh, and he also becomes immortal (though he can get killed in a specific, story way), and is an emperor.  </p>

<p>In the end he is defeated by a flaw in his logic and a detail he didn't think about in one of his strategies (and by brute force too).</p>

<p>But sometimes you have the impression that he (the villain) is cheating, as he always figures out stuff and is always a step ahead and ends up winning, with no one able to defeat him in whatever way (except in the ending, along with specific story reasons), no matter what the heroes do, as if he is that invincible because the writer is ""helping"" him to achieve/win, and thus breaking the suspension of disbelief.</p>

<p>So how can I make it so that this <em>quasi</em>-invincibility or ""Marty Stu-ness"" is something to be amazed at, instead of something that breaks suspension of disbelief (besides justifying)?</p>
",35084,16-04-2018 03:14
Describing something I've never been through,"<p>I have this young character who grows up to be very strong and powerful but while he was young he was still discovering how strong he was. This incident happened to a friend he's protective of. He tossed around the people who attacked his friend and almost killed one of them by breaking his rib cage. I wanted this to be a moment in his story that makes him always hold back in a fight. But I'm not good with emotions; could someone help?</p>
",37288,28-06-2018 03:24,Describing an important emotional turmoil in the character's life I've never been through,"<p>I have this young character who grows up to be very strong and powerful but while he was young he was still discovering how strong he was. </p>

<p>This incident happened to a friend he's protective of. When he was beating up the people who attacked his friend, he almost killed one of them by breaking his rib cage.  I wanted this to be a moment in his story that would later on make him always hold back in a fight.  But I don't know what this would feel like.</p>

<p>In general, <strong>how do you write an authentic emotional experience for a character if you've never experienced it yourself?</strong></p>
",37285,28-06-2018 04:33
"When writing a novel set in Colombia, do you use Spanish for the dialogue?","<p>The title says it all. I'm unsure whether to go for the realism of the language or the ease of the reader by using English .    </p>
",37356,01-07-2018 17:16,What's the best way to show a foreign language in a manuscript?,"<p>What's the best way to show a character speaking a foreign language in a fiction manuscript? Should the foreign words be italicized and include a translation? Should it just be included in the sentence and try and make sure the reader can guess at the meaning by using the surrounding sentences and words? Is there another way that's not coming to mind?</p>
",1742,23-02-2011 23:41
