Title1,Body,Id,CreationDate,Title2,Body,Id,CreationDate
Jet streams of black holes emit,"<p>The speed of light is the upper limit at which conventional matter can travel. However, jet streams propel ""material (...) at a significant fraction of the speed of light"" (Wikipedia). </p>

<p>Let me rephrase the question, as I have made a mistake. Do we know what exactly emits the black hole in a jet stream?</p>

<p>And if they emit <em>something</em> than they put this matter back into this universe, which will then again serve as potential matter they could suck in.</p>
",35020,09-02-2020 13:31,Why do black holes have jets and accretion disks?,"<p>If supermassive black holes possess the gravity required to prevent the escape of photons and other mass particles, why do jets and accretion disks form? </p>

<p>They seem to indicate that something is coming <em>out</em> of the black hole, while mathematics and physics seem to tell us that this is impossible.</p>

<p>It would seem that supermassive black holes only exert gravity towards themselves. </p>
",809,29-10-2013 03:01
What book(s) should I read to get started learning about astronomy?,"<p>I'm an undergrad software engineer but I also love physics and math. I'm starting to get going in AI/Machine Learning techniques and I'm going to use NASA data-sets to conduct analysis. However, I am not really acquainted with the pieces that make up the universe. This is a GIANT problem for me! I could browse wikipedia for hours but I don't think that would fit well with my way of learning in a linear fashion. I do not have any background in astronomy, so:</p>

<p>I realize this is probably a bit hard to answer but what book(s) should I read first? What should I read after that? What about after that etc...?</p>

<p>I love learning and am more than prepared to take the time to work my way through them. Thank you in advance!</p>
",35043,12-02-2020 01:12,Requesting book references for a non-expert person with math background or just a non-expert person,"<p>I've just finished my masters degree (to be exact previous week ^_^). And I'm completing my collection of applications of my studies. During previous year I started reading about Robotics and Coding theory (but in free times as a hobby). I knew that my field of study has application in Astrophysics but I didn't have enough time to go after this topic as well. But my main question; these days I felt into mood of having a general knowledge in Astronomy etc. everything related to stars and space.</p>

<p>As I'm not seeking the application of my field of study at astrophysics (if I were it was better to put this question at math stack instead of hear) and certainly almost all members here are not familiar with pure mathematics, I will be pleased if someone here introduce one or several nice texts or books which satisfy one of the two following set of conditions:
1- Some elementary sources which people who doesn't have any background can read them. The notes be exciting and the reader wants to continue it until its end.
2- Sources which also use mathematics (specially if the level of the math won't be only some calculus) but the dominant text be about stars and space.</p>

<p>Assume you are suggesting a text to a person as his first thing he will read in this topic. And if you think a series or a number of texts are suitable, please give an order to which should be read first and then which for the next and so on.
(Also please note that I don't like to read guesses! So texts contains we guessed x should be because of y or we think the world is ... are not interesting to me)</p>

<p>Thank you for your attention.</p>
",6412,20-09-2014 09:46
Is the angle of the Earth's orbit on the Galactic plane changing (towards 180 degrees)?,"<p>Currently the angle of Earth's orbit is aroun 60 degrees on the Galactic plane. But is this angle changing? </p>
",35057,12-02-2020 18:41,Oscillation in tilt of the solar system,"<p>I know that the solar system is tilted 62.6° to the plane of the galaxy.  I'm curious whether this angle changes over time, and what are the extents and time frame of any such oscillations if they exist?</p>

<p>Upon reflection, I'm assuming that since such an oscillation would require a change in the overall angular momentum of the entire solar system, and that would necessitate a collective re-orientation of the orbit of every planet, dwarf planet, SSSB, etc. related to the Sun that it's unlikely that any such mechanism exists?</p>
",16198,10-06-2016 19:36
Various stars moving in a line,"<p>I from India saw various stars moving in a line from North-West direction to the South-East direction at 5:27 AM on date 13 february 2020... They all are moving rapidly and can be easily seen from the earth's surface.... Wat was it? Any idea? Any one?</p>
",35061,13-02-2020 01:10,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
I saw this ball of light moving across the sky,"<p>As I stated in the title, I saw this ball of light moving across the sky. It wasn't moving fast, but it wasn't moving slow.</p>

<p>So, I was sitting my dad's car when I looked through the windshield and at the sky to see a ball of (white) light moving across the sky. It wasn't small like the other stars, it was actually really big compared to them. It was kind of quickly moving across the sky before it faded. I thought it was a pane but the light didn't re-appear.  I then thought it was a shooting star, but after some research, I realised I was once again wrong.</p>

<p>I've seen this before, yet I still can't find out what it is.</p>

<p>Maybe some of you know what it is..?</p>
",35111,18-02-2020 01:35,"Star like light moving in the sky, what could it be?","<p>I was camping this weekend away from the city, so my friends and I decided to spend one of the nights watching the sky, since it's impossible to see anything around where we live. After a little while, of staring up, I saw what looked like a star moving. It moved fast, but not a long distance, and various directions and back. It was about the same size of the other stars near by. It was not as bright as other stars though. I stopped looking up for a little bit, to make sure my eyes were seeing things correctly. But then I looked up again I continued to see the light moving. I thought I was going crazy, so I pointed it out to my friend. It took him a little while, but after a few minutes he also saw it. His girlfriend also saw it a few minutes later. My friend brought up something about satellite reflections and other theories, but we have no idea what we saw.</p>

<p>So what could it be?</p>
",11634,25-08-2015 00:56
Satellites traveling in single file across the sky,"<p>I just watched 46 (best count) satellites traveling in single file, about 3 second intervals between them. Is that possible?  I don't want to believe they were UFO's.  Time was <code>06:20 ET</code></p>
",35172,21-02-2020 13:25,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
Is there a place where one can see the beginning of the universe?,"<p>If the night sky Is dark because we’re seeing the world as it was a long time ago, when there wasn’t much to see, is there a place on the universe where we can see the universe at the  beginning of time? Where we can look at light from the moment of the Big Bang ?</p>
",35228,24-02-2020 02:58,Can we see the Big Bang happen if we look far enough?,"<p>The observable universe is constantly expanding as more light from the Big Bang reaches us. This light has been travelling for billions of years, so we are looking at the universe as it was a few billion years ago. This being said, would it be possible to look at the Big Bang in action by looking deep into the universe?</p>
",6194,24-08-2014 08:07
How long do the phases of sunset take?,"<p>How long does it take from the moment the Sun star 'touches' the horizon, to the time it totally disappear? (I'm not talking about the radiation (rays), but just about the appearance of the star by itself. I don't care of the rays). If I were near a beach or plane I'd check it, but I'm in crowded urban region so it's difficult to check it I believe). </p>

<p><a href=""https://i.stack.imgur.com/dUsbE.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/dUsbE.jpg"" alt=""enter image description here""></a></p>
",35230,24-02-2020 03:33,How long does a sunrise or sunset take?,"<p>From the time that the sun appears on the horizon, or meets it on its setting, to the time that it is fully visible, or no longer visible on its setting, how much time passes?
Secondly, is there a place in the world where a sunrise/sunset occurs over a period of a few days? Meaning, that from the time it begins to appear over the horizon until it is fully visible, a period of a few days pass without night intervening (and the same for the opposite with sunset)?</p>
",12824,10-12-2015 13:48
When did relatvistic effects take hold after the big bang?,"<p>As far as I understand it the universe did not become a black-hole at the big bang. </p>
",35297,26-02-2020 15:15,Why did the big bang not just produce a big black hole?,"<p>Questions I've often wondered about:</p>

<p>1) If all the matter and energy were concentrated at a single point at the big bang, why wasn't that a black hole, or why didn't it form one?</p>

<p>2) If the reason #1 above didn't form a black hole is one of several explanations such as inflation or whatever else, then why didn't all the mass and energy form a big black hole at some finite time <em>after</em> this big bang happened?  For instance, I've (possibly incorrectly) heard that inflation made the universe the size of an orange.  Well why didn't it form a black hole then?  Or once the universe expanded to, say, the size of the moon.  Why not then?  Just insert whatever reasonable size you want in place of ""orange"" or ""moon.""  The question is why didn't a black hole form out of all the matter and energy after the big bang?</p>

<p>Thanks.</p>
",7863,03-11-2014 18:23
What is the precise definition of a moon?,"<p>With the recent discovery of Saturn's 20 new moons (elevating its position on the rank of planets with the greatest amount of moons, surpassing Jupiter), it makes me wonder: what are the requirements a celestial body has to meet to be considered a moon?</p>

<p>Are there any limitations in size, shape or even orbit?</p>
",35299,26-02-2020 17:38,"What exactly is a ""moon""?","<p>Recently some new moons of Jupiter were discovered. However the moons are pretty damn small indeed - only a few kilometers wide. That makes me wonder if they should even be called moons in the first place. The Wikipedia article on <a href=""https://en.wikipedia.org/wiki/Natural_satellite"" rel=""noreferrer"">natural satellites</a> says there's no clear lower limit (or upper limit for that matter). But if we accept that, then Jupiter already has countless numbers of moons in its ring system, and even the Earth has multiple moons since the International Space Station is a ""moon"".</p>

<p>What exactly is a moon? Is it really a vague notion of ""something that goes around a planet""? If so, why hasn't the IAU clarified what exactly a moon is? They've already done so for planets; it seems natural to do so for moons as well.</p>
",27016,20-07-2018 05:01
New temporary moon of earth,"<p>A new temporary moon named 2020 cd3 has been discovered. How can we determine that this is temporary and why does it have such an orbit which is such irregular in shape ?</p>
",35365,29-02-2020 17:40,Temporary family member 2020-CD3,"<p>So, recently I came to know that this asteroid is orbiting Earth from past 3 years and still it is orbiting. It is kind of a mini Moon to the Earth know to have come from asteroid-belt. </p>

<blockquote>
  <p>Is there any threat of collision by 2020-CD3 on Earth and how long it will take to escape the Earth's gravity? </p>
</blockquote>
",35340,28-02-2020 12:30
Fast moving lights moving west to east,"<p>at approximately 5:45 a.m. Est,I was 20 ""stars"" moving w to e faster than an airliner. They were about 60 degrees off the southern horizon and took several seconds to cross the sky here in central-western pennsylvania. Satellite's? March 1, 2020.</p>
",35370,01-03-2020 11:35,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
What's the most distant object we've measured by parallax?,"<p><a href=""https://openstax.org/books/astronomy/pages/19-4-the-h-r-diagram-and-cosmic-distances#fs-id1165720742736"" rel=""nofollow noreferrer"">The openstax Astronomy textbook</a> says that when the Gaia mission is complete, we'll have parallax measurements to 30k light years. Do we have those now?</p>

<p>What's the most distant object astronomers have measured by parallax so far?</p>
",35403,03-03-2020 18:56,What's the farthest object as determined only by parallax?,"<p>I'm wondering what the farthest object we know of, as measured only by parallax methods, from either earth or satellite based telescopes, and at either visible light or radio wavelengths.</p>

<p>Basically, if we had no other way of measuring distances,
 what would be the farthest object we knew about? I'm guessing this measurement would probably be one from <em>Gaia</em>, it being the latest telescope to measure such things TTBOMK. </p>
",19666,07-01-2017 18:54
How to find Kepler/TESS data,"<p>I have some basic understanding of the Kepler/TESS mission. The missions both look at the stars and try to find the dip in the light from the stars to find possible existence of exoplanets (exomoons as well). I was trying to find the dataset. I found one URL to retrieve the datasets. The URL is given below.</p>

<p><a href=""http://exoplanetarchive.ipac.caltech.edu:80/data/ETSS//Kepler/005/141/63/kplr010666592-2009131105131_llc.fits"" rel=""nofollow noreferrer"">http://exoplanetarchive.ipac.caltech.edu:80/data/ETSS//Kepler/005/141/63/kplr010666592-2009131105131_llc.fits</a></p>

<p>But this URL contains the filename. But there should be several other files as well. To find the other files, I wanted to check the above URL without the filename (<a href=""http://exoplanetarchive.ipac.caltech.edu:80/data/ETSS//Kepler/005/141/63/"" rel=""nofollow noreferrer"">http://exoplanetarchive.ipac.caltech.edu:80/data/ETSS//Kepler/005/141/63/</a>). But this URL shows error : ""<strong>Forbidden</strong>
You don't have permission to access /data/ETSS//Kepler/005/141/63/ on this server.""</p>

<blockquote>
  <p><a href=""https://i.stack.imgur.com/ZMZ1y.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/ZMZ1y.jpg"" alt=""enter image description here""></a></p>
</blockquote>

<p>I even created an user account in <a href=""https://exoplanetarchive.ipac.caltech.edu/"" rel=""nofollow noreferrer"">https://exoplanetarchive.ipac.caltech.edu/</a> but still I am receiving the same error. Please assist me, how I can get the keplar data.</p>

<p>Also I found that the file mentioned above is very small only a few KB and after converting it to csv I found that it contains only less 2000 rows. But I know that it needs several hours of observation to find out that an exoplanet, that means the dataset cannot be such a small dataset. Please explain why the dataset is so small. Is it only a part of the dataset, in that case please let me know how to get the full dataset.</p>
",35505,15-03-2020 06:50,How can a Grade-11 Student avail TESS data and learn to process?,"<p>As mentioned, I am a Grade-11 student. I have always been interested in Data Processing activities. This sums up my experience of working on Asteroid hunt Campaign under <strong><em>IASC</strong> <strong>(International Asteroid Search Campaign)</em></strong>. I yielded more than <strong><em>22</em></strong> Preliminary discoveries at once. Now I wish, to hunt for <strong>KBO (Kuiper belt objects)</strong> and <strong>Exoplanets</strong>. Definitely, hunting exoplanets is not a kids' task, but I possess the ability to learn and process and render astronomical data under guidance! I am ready to do everything. I am more inclined towards searching Outer-Worlds than the inner objects! Mentor-ship in this regard will be gratefully appreciated. I have searched quite a few things but none helped. I'm a Zooniverse user too. And over there, project slots were filled by other Citizen-Scientists!</p>
",34952,04-02-2020 14:02
Stars moving in line and some moves around,"<p>I am from South Africa this morning around 05:00 I saw 7 to 9 stars moving in line and some moves around. What cause that to happen. Because I have never saw  something like that before. </p>
",35521,18-03-2020 05:52,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
Could iron rain upset tidally locked WASP76b?,"<p>The Jupiter mass planet <a href=""https://phys.org/news/2020-03-large-telescope-exoplanet-iron.html"" rel=""nofollow noreferrer""><strong>WASP76b</strong></a> orbits its 1.5*Sunmass star at 0.03AU and is tidally locked. The day side heats to 2400C which vaporizes metals, including iron observed in its atmosphere. The balmy night side is only 1500C causing ferocious winds which carry the iron vapor from hot to cool side. There it condenses, falling as rain. </p>

<p><a href=""https://i.stack.imgur.com/uE76t.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/uE76t.jpg"" alt=""enter image description here""></a></p>

<p>Could this redistribution of mass change how the planet faces its star, and what could make that happen? For example, if the winds blew only one direction (I don't know why this would occur) might that act as a small spin that tidal locking forces might try to neutralize?</p>
",35539,12-03-2020 04:00,Could iron rain upset tidally locked WASP76b?,"<p>The Jupiter mass planet <a href=""https://phys.org/news/2020-03-large-telescope-exoplanet-iron.html"" rel=""noreferrer""><strong>WASP76b</strong></a> orbits its 1.5*Sunmass star at 0.03AU and is tidally locked. The day side heats to 2400C which vaporizes metals, including iron observed in its atmosphere. The balmy night side is only 1500C causing ferocious winds which carry the iron vapor from hot to cool side. There it condenses, falling as rain. </p>

<p><a href=""https://i.stack.imgur.com/uE76t.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/uE76t.jpg"" alt=""enter image description here""></a></p>

<p>Could this redistribution of mass change how the planet faces its star, and what could make that happen? For example, if the winds blew only one direction (I don't know why this would occur) might that act as a small spin that tidal locking forces might try to neutralize?</p>

<p>This is a refugee question from Space Exploration.</p>
",35483,12-03-2020 04:26
How is the big bang a plausible theory?,"<p>In the Big Bang Theory, it is said that it started with a small speck of matter, yet we have an unimaginable mass of expanding universe which is assumed as immeasurable. If the theory of ""Matter cannot be created nor destroyed"" than how is it possible for the Big Bang to be considered true?</p>

<p>What is not correct about my (very amateur) understanding? </p>
",35548,21-03-2020 01:43,What explains the existence of energy/matter if it cannot be created or destroyed?,"<p>If the energy/matter that was contained in the singularity before the Big Bang had always existed, and if it’s true that energy/matter cannot be created or destroyed, then what explains its existence?</p>
",26883,06-07-2018 13:23
Yesterday I saw multiple moving objects in my telescope when i was looking for M31. Do you have any idea what it could be?,"<p>Yesterday, when I was looking at the Andromeda Galaxy in my telescope. I saw three star like objects, moving across the sky. I followed them to see what is was, though i still don't know.
They where moving in a straight line with the same speed.
After those three, more followed in the same line.
I think it was too far from the ecliptic plane, to be the asteroid belt.
Do anyone know what it could be?</p>
",35558,21-03-2020 22:50,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
"Alien ""train"" in night sky any one else seen these","<p>on march 1 2020 my sister and I were out about 530am and near the big dipper stars were moving one the two one then two (* ** * **) for about 15 minutes this continues like a train moving they seem to come from nowhere and disappear we had no phone to record it was awesome this was in Bedford Virginia Someone else had to have seen this</p>
",35597,26-03-2020 16:41,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
What were the moving lights in the sky tonight?,"<p>Tonight we saw moving lights in the sky south east of Orion's belt. Anyone any ideas what they were? About 20 of them all going in the same direction east.</p>
",35608,27-03-2020 21:29,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
Moving objects in the sky tonight 27th March 2020,"<p>Multiple moving objects not in a line. The are staggered single line and in groups of two or three. One or two moved downward. They had a dim light orangey colour.</p>

<p>It was not obvious that these satellites as normally observed.</p>

<p>Also observed witnessed whilst on the mobile phone with family people in the street.</p>

<p>Moving from the area of canis minor travelling left two or three minutes apart. There were over 50 of them.</p>

<p>What could have it been?</p>
",35609,27-03-2020 21:50,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
Stars moved positions,"<p>I have just witnessed 2 stars change positions from above the dominant star to the east of my location. Stratford-upon-Avon 
They moved off 1 by 1 and drifted away perfectly parallel to each other then disappeared. How.
This is the second time in 2 days that different stars have moved.
This happened at 8.15pm.</p>
",35617,28-03-2020 20:40,"Star like light moving in the sky, what could it be?","<p>I was camping this weekend away from the city, so my friends and I decided to spend one of the nights watching the sky, since it's impossible to see anything around where we live. After a little while, of staring up, I saw what looked like a star moving. It moved fast, but not a long distance, and various directions and back. It was about the same size of the other stars near by. It was not as bright as other stars though. I stopped looking up for a little bit, to make sure my eyes were seeing things correctly. But then I looked up again I continued to see the light moving. I thought I was going crazy, so I pointed it out to my friend. It took him a little while, but after a few minutes he also saw it. His girlfriend also saw it a few minutes later. My friend brought up something about satellite reflections and other theories, but we have no idea what we saw.</p>

<p>So what could it be?</p>
",11634,25-08-2015 00:56
Galaxies stay at same place but it's the space that splits the galaxies apart,"<p>Galaxies stay at same place but it's the space that splits the galaxies apart. Is my understanding correct?</p>

<p>As per my understanding. Galaxies moving apart at high speed is due to the increase in space between the galaxies (i.e. new space is created between galaxies that push the galaxies apart). That's why it's said that every point in universe is center of the universe because after bigbang space has been created between galaxies and it started splitting the galaxies away. </p>

<p>Is my understanding correct?</p>
",35647,30-03-2020 20:16,"Do all objects get larger in an ""expanding universe""?","<p>I'm envisioning an analogy of the universe as a plane with marbles in that plane to represent different planets.</p>

<p>Now, if this plane expands how does this work? I assume that it is not like 'nothing' becomes 'something' then but rather expanding/stretching the universe; but doesn't this imply that everything around us is actually stretching/becoming bigger (like every atom/quarks) becomes a little bit bigger? Or is it just the space between those subatomic particles and combinations of these become bigger? </p>

<p>An example could be the structure of carbon dioxide becoming larger, but only because there is more space between the carbon and the oxygen atoms.</p>
",148,25-09-2013 17:50
Do Satelites travel in train like formation?,"<p>This morning approx 5.30am i seen roughly 12 travelling in perfect formation approx 15cm apart , im  200km south of sydney Australia travelling from a north west direction </p>
",35675,01-04-2020 21:01,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
I saw something move in the sky and i am not sure what it was :(,"<p>I saw a little light from between two stars(it had the same size as the star) moving in a straight line and then it went from one side of the moon and came out from the other end(i am not sure but i think it was behind the moon).
And just seconds after crossing the moon it was gone. </p>
",35687,02-04-2020 16:25,"Star like light moving in the sky, what could it be?","<p>I was camping this weekend away from the city, so my friends and I decided to spend one of the nights watching the sky, since it's impossible to see anything around where we live. After a little while, of staring up, I saw what looked like a star moving. It moved fast, but not a long distance, and various directions and back. It was about the same size of the other stars near by. It was not as bright as other stars though. I stopped looking up for a little bit, to make sure my eyes were seeing things correctly. But then I looked up again I continued to see the light moving. I thought I was going crazy, so I pointed it out to my friend. It took him a little while, but after a few minutes he also saw it. His girlfriend also saw it a few minutes later. My friend brought up something about satellite reflections and other theories, but we have no idea what we saw.</p>

<p>So what could it be?</p>
",11634,25-08-2015 00:56
I sighted a group of satélites moving in a interesting pattern in a way I never seen from this area where I live is this posible?,"<p>I live in the rural area of the state of São Paulo in brasil (mata atlántica). the sky is absolutely clear, when there is no clouds you see the milky way perfectly and a sky full of stars. I just sight something in the sky and would like to know if satélites moves in this manner. 
it was about 7 pm here, around the 9 years i lived here and looked at the sky a lot i’ve seen maybe a dozen times one satellite moving alone in a straight line . today I saw something I’ve never seen before in this area, i must have observed this and the sky for 25 minutes what I saw is and object very similar to other satellites I’ve seen here but they where moving together in groups of 3 or 4 in the same line ( órbita) after some minutes or seconds sometimes another group would come on a diferent órbita , i must have seen groups on maybe 7 diferent órbitas  im a timeline of 20 min all over the sky and even some of them traveling in opposite directions . there was a moment two of them where traveling in one direction and simultaneously one came in the opposite direction this where creating a shape like a triangle between the 3 and they pass very close to each other. i checked on this online page N2YO to track my location and it only marks 3 individual satélites in diferent days of april in the sunrise, don’t know how reliable this is. is it common satélites move in this manner?it was definitely not a airplane </p>
",35688,03-04-2020 02:12,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
"Why is rotational motion absolute, is the universe spinning?","<p>When considering any object, one can say its translational movement is relative, depending on the point of view or reference frame adopted. If it moves at 1/4c relative to some observer, one might say it is the observer that moves at 1/4c and the object is stationary relative to it. It has no internal acceleration.</p>

<p>Experimentation at small scale will tell that a spinning object displays increasing internal acceleration the further away from its center of mass it is measured. -centrifugal force-</p>

<p>This forbids rotational motion to be understood as something relative, in the same way as uniform rectilinear motion is, so that when an object spins around its center of mass, noone could say ""No, this object is rotationally stable, it's the entire universe that spins around it."" </p>

<p>Fundamentally, why and how is rotational motion absolute in this way, and how could we know if the universe is or is not spinning at larger scale, at some spinning rate we cannot measure since we're trapped in this spinning reference frame, unable to detect it experimentally since it's too huge?</p>
",35696,03-04-2020 12:01,Is the whole universe is rotating on an axis?,"<p>Most of the celestial bodies we know are rotating or spinning on its axis.Is there any chance for the universe to rotate on its axis?</p>
",6643,11-10-2014 10:02
How was Kepler's field of view chosen?,"<p><a href=""https://en.wikipedia.org/wiki/Kepler_space_telescope#Field_of_view"" rel=""nofollow noreferrer"">The Kepler space telescope points to a single place in the sky</a>, and a quarter of a percent of the sky. How was this field of view chosen? Why did the Kepler team choose to point the telescope there rather than anywhere else?</p>
",35765,08-04-2020 09:55,What decided how the Kepler space telescope was pointed?,"<p>I suppose that the Kepler field was well chosen. It is rich in stars and has minimal background light since it is pointing out from the disc.</p>

<p>But other things could have been considered. For example, a field which contains the most stars which are near enough to be followed up by ground based telescopes. And why wasn't Kepler designed to change its pointing so it could cover several fields, such as all of the above? Funny enough, it does so now as K2 after two of its reaction wheels have broken, so studying only one field doesn't seem to be a technical issue, but something which astronomers prefer. Why?</p>
",10570,24-04-2015 15:27
"Line of ""stars"" following one another","<p>Last night (2020.04.08 9.20PM Balerna-TIcino -Switzerland) me and my husband seen a line of ""stars,
moving in a straight line at first with some of those moving in different directions.
They kept coming, for about 15-20minutes, then everything stopped.
Could it be satellites launched? (besides last Starlink launch the 18th of march 2020)
Thank you for your help :) CLaudia </p>
",35771,09-04-2020 09:12,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
What was that single file line formation of flashing plane lights flying in the sky at night?,"<p>It was here on the west coast at 5 am pacific standard time when I went outside for a smoke when out of the corner of my eye what looks like a plane with flashing lights going across the sky when all of a sudden there was another... and another... and another! For more than 15 minutes I watched these ""planes"" flying overhead in a single file line formation. There's no way that many planes or satellites traveling in a single file line formation from the east, over the pacific ocean, to the west and heading inland. I've NEVER seen anything like that before in my almost 30 years of living and stargazing. WHAT DID I SEE?!?! I have to know because this was by no means a normal evening/morning. To top it off there were other ""planes"" or ""satellites"" flying in the same direction as the others traveling in the single file line formation almost as if they were off course and ended up flying outside of the designated flight pattern. Nothing I've looked up explains this... Why? The date is april 12th 2020 and even though it's a pretty old phone I got a 3 and a half minute video before I went back inside to look them up on the internet only to find NOTHING. The sun is peaking and starting to hide the stars and I CAN STILL SEE the single file line formation of flashing plane lights in the sky traveling overhead more than 30 minutes later. What on gods green earth did I witness?</p>
",35798,12-04-2020 13:01,"Line of lights moving in a straight line, with a few following","<p>My husband and I have just seen a line of about 15 lights moving in a straight line, quite high above the cloud level with a gap, and then 5 lights, a gap, another few, a gap, 1 light, a gap, and a few more.</p>

<p>They were moving at the same sort of speed as I would expect a plane to move at - almost like a train in the sky with a banner flying behind. They were in the sky for at least a minute. </p>

<p>I had seen a shooting star a few minutes before and it wasn’t one of them... what could it be?</p>

<p>Could it be Elon Musk’s satellites?</p>
",32034,24-05-2019 23:11
