Title1,Body,Id,CreationDate,Title2,Body,Id,CreationDate
"What is this four connector-post, square electrical device mounted to my interior wall?","<p>I stumbled across this device while renovating the bedroom of my house. It is screwed into the wall. There is only one wire going into it. The wire has several small diameter wires inside the sheathing and those wires are connected to the device in some nontrivial fashion.</p>

<p>Is it something abandoned?</p>

<p><a href=""https://i.stack.imgur.com/Q8trF.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Q8trF.jpg"" alt=""electrical device""></a></p>
",116298,11-06-2017 06:08,Mysterious cord running from wall. Safe?,"<p>My wife and I are preparing to sell our home and are discovering some weird things. Our home was built in 1958, so it is older. We found this in a corner that had some furniture in front of it. </p>

<p>We are wondering </p>

<ol>
<li>What kind of wiring is this? </li>
<li>Is it safe to handle or remove? </li>
</ol>

<p><a href=""https://i.stack.imgur.com/G5HMH.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/G5HMH.jpg"" alt=""mystery cord""></a></p>
",101380,21-10-2016 02:46
Over the Range Microwave not bolted from cupboard above,"<p>My over the range microwave that came with the home I purchased 18 months ago blew up.  I purchased a new one, however, I can not figure out for the life of me how the old one was installed as it isn't bolted to the cupboards above??  I am completely stuck and need to get this old one out so that I can install the new one.  Any suggestions on how I may be able to get the old one out and how it may be installed, if not bolted from above?  </p>
",116454,13-06-2017 14:57,un-installing a microwave that does not have any visible top cabinet attachment,"<p>I want to uninstall a Hotpoint model RVM1335 over-the-range microwave.  I thought I'd take it easy; so, I purchased installation and cart-away.  When the Home Depot delivered the replacement, they didn't know how to uninstall the old microwave; so now, the new one sits on my living room floor.</p>

<p>I found the installation instructions online for the existing oven. There is a paragraph on uninstalling it; but, they assume that the microwave was attached to both the back wall and the upper cabinet [like most.]</p>

<p>There are no [visible] screws or bolts either to the upper cabinet or to the cabinets on each side; only a hole for the power cord.  I ""inherited"" this in a home purchase; so, there's no one to ask. </p>

<p>Has anybody seen this before?</p>
",82446,18-01-2016 22:20
Window air conditioner exhaust temperature,"<p>I'm planning to put a window air conditioner in an apartment awning window. The window part that swings open cannot be removed so,the exhaust from the air conditioner would be blowing against the window. Would the exhaust be very hot and,if so could it cause damage to the window parts? Any suggestions?</p>
",116934,21-06-2017 14:34,Putting a window air conditioner into an awning window,"<p>I bought a window air conditioner thinking that I could alter my awning window to accommodate it. I have since discovered that I can't remove the part of the window that swings out or alter it so that it swings out farther. Has anyone found a solution to this, besides using a portable air conditioner, which I don't want to do?</p>

<p>I have thought of building a wooden enclosure for the air conditioner connected to and sealed with the window opening. In other words, a window extension. I would be concerned about a possible fire hazard because of the air (hot?) exhaust and if the exhaust would affect the material that the window is made of.</p>
",116834,19-06-2017 20:04
Vapor barrier behind durock?,"<p>I am redoing a shower, tearing off old tile, replacing green board with Durock.  I need help on whether I should or should not put a plastic sheet, vapor barrier over the studs before putting in the Durock.  I am in a second floor condo and I don't want any water getting behind the shower walls and dripping down into the lower unit.
   I have read some other posts on this topic.  Some feel the Durock should ""breathe"" to dispense any moisture to prevent mildew for forget the plastic sheet. My worry is if my unit causes damage below- I have to pay to fix it.  I want things waterproof.
   I read another post suggesting a 12"" strip of plastic along the top of the tub area with the plastic overlapping the lip of the tub and sealed against it.  That ought to be water proof and leave the Durock above the strip free to breathe.
   In any event, I'd welcome any opinions on the issue of a plastic vapor barrier under/behind Durock.  Thanks.</p>
",117566,30-06-2017 16:39,What are the pros and cons of adding a vapor barrier behind shower backer board?,"<p>After much research, I have a lot of conflicting advise about the need to add a vapor barrier before installing the backer (hardy / cement) board for my bathroom shower.</p>
<p>The &quot;expert&quot; at Home Depot, and <a href=""http://www.youtube.com/watch?v=psf9cnYoVts"" rel=""noreferrer"">another guy on youtube</a> seem to think this is a very good idea, and even suggest sealing it with roofing tape.  (The guy on Youtube tapes it directly to the sill of tub.)</p>
<p>However, when I asked about the tape and how far down I should go at Lowes, they told me they'd never hear of anyone doing that, and that it didn't seem like a good idea.   Likewise, <a href=""http://www.thisoldhouse.com/toh/tv/ask-toh/video/0,,20671007,00.html"" rel=""noreferrer"">Ask This Old House only recommends</a> putting down caulking on the sill before applying the backer board, and then again after before adding tile, and then caulking a 3rd time under the tiles before grouting.</p>
<h3>Should I add a vapor barrier between the frame and the cement board?  Why or why not?</h3>
",39612,03-03-2014 11:58
Do I need to sand my pressure-treated deck before staining?,"<p>I just got a new deck built using pre-treated wood. Do I need to sand it down before staining? I was told it was already sanded since it was pre-treated and it looks smooth and feels smooth so I don't think it needs sanding, but I would appreciate any feedback.</p>
",119800,20-07-2017 12:35,Do I need to sand my new pressure-treated deck before staining it?,"<p>I just got a deck built and pre treated wood was used. Do I need to sand it before I stain it? I live in San Antonio, Texas</p>
",119757,19-07-2017 20:45
How to drill hole in joist for ethernet,"<p>i have a bit of an issue. I live in a 2 story house and I'd like to run 2 ethernet cables down to the first floor from my room. The issue is that when I drilled the hole, i drilled it diagonally through the joist and it eventually punctured my family room wall. Would it be alright to drill a hole in the joist from the bottom hole that would eventually meet the puncture hole halfway and create an opening for the cables? <a href=""https://i.stack.imgur.com/YM3cO.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/YM3cO.jpg"" alt=""you can see the size of the joist from this angle""></a> Or would that destroy the structural integrity of the joist? <a href=""https://i.stack.imgur.com/QB9v7.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/QB9v7.jpg"" alt=""this is the joist and drywall from a sideview. The red is the wood joist. The purple is the diagonal puncture I foolishly made. And the blue is the hole I&#39;m thinking about making. But I need advice on if it&#39;s the best option. ""></a> The drawing depicts a side view of the joist and drywall. The red is the wood joist. The purple is the diagonal puncture I foolishly made. And the blue is the hole I'm thinking about making. But I need advice on if it's the best option. I don't want my room crumbling.. </p>
",120222,26-07-2017 21:06,Is it OK to drill vertically through a joist?,"<p>I just bought a new house and I'm looking to run some cables. One of the areas I would like to run it to would require drilling through a 2x10 sistered joist. Realizing that going through the joist should be a last resort, if the hole is 1/4"" and in the middle of one of the joists will this weaken the integrity?</p>

<p>I have seen lots of articles about drilling through the depth of a joist, but very few regarding drilling vertically.</p>
",29035,25-06-2013 15:18
Is it ok to run 2 NM-B cables in 1 EMT protective conduit in an unfinished basement?,"<p>I would like to add 3 new 20 Amps outlets in my unfinished basement. I'm going to run some NM-B cable along the ceiling joists and I will use metal boxes attached on the concrete walls as well as use EMT conduit to protect the cable from the receptacle to the ceiling.</p>

<p>If I decide to cable my receptacles in a row using the terminal screws (vs pig tail), can I run the 2 cables from the middle outlet in the same conduit or do I need to run 2 conduits? If yes is there a minimum acceptable diameter to do so?</p>
",120279,27-07-2017 18:31,Can I run two cables through the same conduit?,"<p>I want to install electrical outlets in my unfinished basement that has block walls.</p>

<p>It is my understanding you can't have cable on the walls--that whatever cable used must be protected by conduit.</p>

<p>My idea is use NM-B cable from the breaker box, run cable through joists down 3/4"" conduit to box with GFCI outlet. Then run the 12/2 cable back up the same conduit and thru joists until it goes down conduit on wall again to an outlet and so on.</p>

<p>Is there any issue with taking cable down and back up the same conduit due to heat? </p>

<p>Trying to do this with the least conduit installed as possible but safely.</p>
",119448,15-07-2017 16:52
Why do some light bulbs remain on when the switch is off?,"<p>We have a situation in our bathroom where we can’t turn the lights off fully. If the switch is on, bulbs 1&amp;2 are on. If switched off, bulb 3 is on. We’ve taken bulb 3 out for now but would like to correct the problem. Any suggestions? Diagrams very helpful.</p>
",150087,06-11-2018 15:35,"Why do my LED lights stay on, even when the switch is off?","<p>I have two LED lamps in my corridor, and when I switch them off, they keep emitting light (not very strong, but it's annoying at night).</p>

<p>What can it be? How can I fix it?</p>
",30194,31-07-2013 15:58
Should I scrape the paper backing from vinyl flooring off a concrete floor to prep for tiling?,"<p>Once the flooring is pulled up is it necessary to remove the dense paper layer which ultimately glued the linoleum to concrete.  If it is not necessary to remove do I rough up the surface to make a more adhesive surface?</p>

<p>Or will thinset adhere to the dense paper layer?  This paper layer has been exposed on my kitchen floor for over 3 years with spills.  It does absorb but no deterioration.  Help! thank you for the expert advice.</p>
",150538,13-11-2018 16:59,Can I tile over Linoleum felt paper on a concrete slab?,"<p>I have a contractor coming in to tile my home.  My floor is a post tension concrete slab, home is only 4 yrs old.  The contractor said they could just tile right over the linoleum, but after reading about the risks online, I decided to rip it up and they said they would just tile right over whatever material is left.  I can easily rip up the top layer of the linoleum, but the felt/paper layer adheres to the concrete 100%.  Should I be spending time/money/energy on getting all the felt paper up as well?  or is the contractor right that there will not be any issue?</p>
",39957,13-03-2014 05:12
Can I safely pigtail #10 wire and #12 wire on a 20 amp circuit?,"<p>When they built my house, than ran  10/2 wire from the 20 amp breakers. I’d like to pigtail into one of those and make a new outlet. But I’d prefer to use 12/2 as it’s easier to work with and it’s easier to find outlets that accept 12 gauge wire.</p>

<p>Can I safely pigtail (under a wire  nut) #10 wire and #12 wire on a 20 amp circuit?</p>
",192300,09-05-2020 14:08,Can different gauges of wire be used on the same circuit?,"<p>My father-in-law is a builder. He has put in 20 amp and 15 amp breakers, and ran 12-2 as the home runs to the switch's and the first plug to make them hot. He then ran 14-2 to feed the rest of the plugs, lights, and ceiling fans. </p>

<p>Is it okay that he used different gauge wires on the same circuit?</p>
",128883,12-12-2017 09:01
Concrete screws not going in all the way,"<p>I'm attempting to use tapcon 1/4in by 2.75in concrete screws to affix something to a wall of poured concrete, but it's only going about 3/5 of the way in before refusing to go any further. I used the recommended tapcon drill bit size so I don't think that's the issue, and I've also air blasted all the dust out. What else could it be? Do I just need a more powerful drill? A smaller size screw?</p>

<p><a href=""https://i.stack.imgur.com/LhAMC.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/LhAMC.jpg"" alt=""enter image description here""></a></p>

<p><a href=""https://imgur.com/a/PC2wkQS"" rel=""nofollow noreferrer"">https://imgur.com/a/PC2wkQS</a></p>
",192917,16-05-2020 22:44,Why can't I drive this Tapcon into concrete?,"<p>I'm trying to drive a 2 1/2"" long 3/16"" diameter tapcon into a 50 year-old concrete slab/subfloor to attach a new toilet flange.</p>

<p>The instructions on the case of Tapcons said to drill a hole in the concrete with a 5/36"" bit. Did that with a Bosch Bulldog SDS; that part was easy.</p>

<p>Next the instructions say to drive the screw in with a #2 Phillips head bit. So I put a new #2 bit in my Bosch 1191VSR drill and switch it into hammer drill mode. But I can only get the screw about 1/2"" in and then it just stops turning, and the bit comes out of the screw head and begins to strip the screw. </p>

<p>I feel like there's some technique I'm missing, or else my bits are defective. But I tried two different ones, and the same thing happened each time. Or maybe it's my drill? From stationary, I can <em>not</em> get the screw turning. I need to back it out a bit and start again. It feels like the torque is too low at slow speeds.</p>

<p>What am I doing wrong?</p>
",104147,09-12-2016 22:04
Is PVC ventilation duct safe for health in long term?,"<p>Some contractor says PP is safer (the arguments is it is used in food packaging...) and PVC will degrade and release toxic materials after 10+ years. But in <a href=""http://en.wikipedia.org/wiki/Polyvinyl_chloride"" rel=""nofollow noreferrer"">http://en.wikipedia.org/wiki/Polyvinyl_chloride</a> there is no such thing.</p>

<p>Is PVC safe to be used as air duct in home for a long time like decades?</p>

<p>(Only health safety is considered, fire safety etc is not considered)</p>
",193666,25-05-2020 02:34,Is PVC Schedule 40 pipe safe to use in a potable water supply?,"<p>I have not had a problem for nine years and never noticed what my plumbing pipes used. My hot and cold water feed away from heater use ""Bristol 1120 Schedule 40 PVC.  480 PSI 73 deg.""
Is there strong evidence that I have been using this type of piping in danger to my family's heath. Should it be removed immediately?</p>
",31364,03-09-2013 02:28
How can I install recessed lights with a thick ceiling finish?,"<p>I have an old house with a lath and plaster ceiling that has 1x4 battens installed on the lath and plaster ceiling with 3/8"" drywall over those. </p>

<p>I want to install recessed lighting but there is approximately 1"" gap between the can and the trim. Are there recessed light cans available that are adjustable to accommodate that?</p>
",164136,01-05-2019 15:46,How can I install a recessed light container in an abnormally thick ceiling?,"<p>We are in the middle of our home remodeling and we have just noticed that our ceiling seems to be a bit thicker than what the maximum our recessed lights allow for.</p>

<p>As shown within the picture link below, our ceiling is comprised of different layers (of different thicknesses):</p>

<p><img src=""https://i.stack.imgur.com/FPwPc.png"" alt=""enter image description here""></p>

<ol>
<li>Lower layer: (visible from the room) made out of sheetrock (5/8in thickness)</li>
<li>Mid layer: Plaster (3/4in thickness)</li>
<li>Top layer: Lath (1/8in thickness)</li>
</ol>

<p>The recessed light container we are using has adjustable clips for different ceiling thicknesses although we have just noticed that our ceiling is too think so the clips would not really sit on top of the ceiling but rather create resistance on the hole.</p>

<p><img src=""https://i.stack.imgur.com/c5k89.png"" alt=""enter image description here""></p>

<p>My question here is if there is some sort of drill bit that, after drilling the initial hole diameter where the container is going to fit in, could expand the hole diameter above the lower layer of sheetrock.</p>

<p><img src=""https://i.stack.imgur.com/qzH2E.png"" alt=""enter image description here""></p>
",16415,16-08-2012 16:05
How do I fix gaps around my lean-to greenhouse?,"<p>I got my greenhouse and didn't account for the sloping away of the wall it was to go against. Meaning a small gap at the bottom becomes 4"" at the top.  I can't push it into the wall as it warps the greenhouse and can't leave the huge gap.
Is there a way of deal with this? </p>

<p>I was thinking of maybe</p>

<ul>
<li>some type of structure around it then fill with expanding foam then remove the structure.</li>
<li>some mesh then plaster it.</li>
</ul>
",164387,05-05-2019 07:43,How do I fix gaps around my lean-to greenhouse?,"<p>Added this to <a href=""https://gardening.stackexchange.com/posts/45561/edit"">gardening</a> and was advised to post here.</p>

<p>I got my greenhouse and didn’t account for the sloping away of the wall it was to go against. Meaning a small gap at the bottom becomes 4” at the top.  I can’t push it into the wall as it warps the greenhouse and can’t leave the huge gap.
Is there a way of deal with this? </p>

<p>I was thinking of maybe
 - some type of structure around it then fill with expanding foam then remove the structure.
- some mesh then plaster it</p>
",164378,05-05-2019 10:22
What would the size of this nut be?,"<p>I have this nut that is attached to my bed. However, I don't have access to the bed and hence need to guess the size of this nut so that I can buy the tools for it. Anyone know roughly how big this nut is and what size spanner I would need? </p>

<p>I'm planning on buying this wrench set and would like to know if one of them would fit this nut.<a href=""https://i.stack.imgur.com/paka7.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/paka7.jpg"" alt=""enter image description here""></a>
<a href=""https://rads.stackoverflow.com/amzn/click/com/B07L2THNY7"" rel=""nofollow noreferrer"" rel=""nofollow noreferrer"">https://www.amazon.com/gp/product/B07L2THNY7/ref=ox_sc_act_title_1?smid=A3TX3Z5Z5OFI4X&amp;psc=1</a></p>

<p>Thanks in advance :)</p>
",194340,03-06-2020 10:24,How do I remove this bolt from my bedframe?,"<p>This is my first time posting in this forum but I wanted to get some help from y'all regarding removing a bolt from my bed frame. I bought a used bed frame and I need to dismantle it to shift it into my room. Here is an image of the bolt. </p>

<p>Could you please tell me what tools I would need to remove this screw (the silver nut on the left) as well as how I should go about doing it. Thank you, I really appreciate the help from this community :)<a href=""https://i.stack.imgur.com/QgtKR.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/QgtKR.jpg"" alt=""enter image description here""></a></p>
",194312,03-06-2020 01:17
Need help wiring and design/layout questions,"<p>I am installing a 60 amp outdoor sub-panel 600+ feet away from the 200 amp main service panel.  Here is what I am doing based on my requirements:</p>

<ol>
<li>Run a 2-2-2-4 Aluminum underground feeder to this 60 AMP panel and breaking this distance with two Quazite (Underground junction) boxes.  

<ul>
<li>I have 24 light post, 12 on each side of the driveway, and 6 outlets, 3 on each side of the driveway. The Quazite boxes will help to run wires to each light and electrical outlets.</li>
</ul></li>
<li>I will have 3 120V pumps (8 amps each), Gate opener, Lights and outlets hooked to this sub panel.</li>
</ol>

<p>My questions: </p>

<ol>
<li>Is the 2-2-2-4 Aluminum underground feeder good enough for the distance of 600 feet?</li>
<li>Should I run one straight feeder or break it in the Quazite boxes?</li>
</ol>
",194444,04-06-2020 17:42,Can I install 125 AMP rated sub-panel when the need is 60 AMPS,"<p>I have to add an outdoor sub panel rated 60 AMPs and I need at least 8 spaces for breakers.  I am not finding this anywhere unless I buy a 125 AMP rated breaker box.  Is it acceptable to install a 125 AMP rated panel when the need is only 60 AMPs.  I have 200 AMPS service in the house and have space for a 60 AMP breaker in my main panel</p>
",194435,04-06-2020 16:31
How to install/connect Miniature Circuit Breakers ( MCB ),"<p>What's the best way to connect the Miniature Circuit Breakers ? </p>

<p>Is it when the Line is coming downward or upwards ? I am confused as I have seen two different wiring's.</p>

<p>I want to know where I should connect an incoming and outgoing supply ?</p>
",194526,05-06-2020 15:07,"Does the protected device connect to top, or bottom of the MCB?","<p>Just what the title states. The house, located in India, uses old-fangled <a href=""http://www.meritnation.com/ask-answer/question/what-is-kit-kat-fuse-please-show-diagram/electric-current-and-its-effects/3201930"" rel=""nofollow noreferrer"">kitkat fuses</a>. The typical domestic supply here in this part of the world is 250V AC at 50cps. I am in the middle of replacing the fuses with Miniature Circuit Breakers. </p>

<p>MCB appear to receive the line wire from the top connector, the bottom connector being the protected device/s. Is this universal/standard? Does the protected device connect to the top, or bottom of the MCB?</p>
",108466,12-02-2017 16:07
"If I run CAT5/6 cables parallel to electrical cables, is it possible to shield the cables with copper tubes to stop interference?","<p>I'm remodeling my home and I wanted to hardwire some extensions of my ethernet near my 220v outlet, by near at least a foot away from it. I was wondering, would I be able block the interference if I layer the patch extensions with copper tubes and PVC tubes to prevent EMI from the 220v line? If not, what do I do? </p>
",194554,05-06-2020 22:59,Can I run CAT5/6 cables parallel to electrical cables?,"<p>I am building a new house and am planning to hardwire network cables into each room. </p>

<p>Can I run CAT5/6 cables parallel to electrical wires without introducing any general safety issues or losing much in connection quality?</p>

<p>Wiring runs for up to 25 metres from patch panel and distribution board in garage to rooms. </p>

<p>My research indicates that is should be fine if they are in separate conduits or if the CAT cables are shielded.</p>
",11492,16-01-2012 08:24
Solar system with both grid tie-in and backup power without battery?,"<p>My wife and I have been talking for a few years now about getting some solar panels installed on our roof.  We even went so far as to have a sales rep for an installer come out and talk through our options.  He told us that we could:</p>

<ol>
<li>Have a system that ties into the grid and sells electricity back
to the power company.  This sounds like a great idea, and seems
cost-effective as well.</li>
<li>Have batteries that store surplus power to provide our home with backup power in case of a blackout.  Again this sounds like a great idea, but it also sounds like the cost
would be prohibitively expensive for us.</li>
<li>Have a battery-less system that provides power to our house when the power goes out, but
only when the sun is shining.</li>
</ol>

<p>.... but that we could <strong>not</strong> have both (1) and (3) without (2).  He insisted that if we are connected to the grid, there is no way to switch our system to directly powering our house in the event of a blackout; if we wanted to be connected to the grid <em>and</em> have emergency power, a battery backup system is the only way.</p>

<p>This makes no sense to me, and he was unable to explain why (other than ""it's just a different kind of system"").  I suspect he was just trying to upsell me to a battery backup system. But since I don't really understand the technology I thought I would ask here.  Can someone explain to me what, if anything, are the issues here?  Please be gentle, as this stuff is well beyond my zone of competence.</p>
",195084,12-06-2020 18:45,"using solar when power grid down, why do I need batteries?","<p>I am considering a home solar photovoltaic installation, probably 5kw or so.   The usual configuration around here is with a grid-connected inverter and net metering.  But when the grid goes down, the inverter shuts off (to avoid back-feeding into the power grid and electrocuting linemen).</p>

<p>We are interested in being able to use the solar when the power goes down (not infrequent in this rural area).   According to the solar installer, the only way it is possible to do this is to also install a battery system like Tesla PowerWall.   The idea is that when the inverter loses the 60Hz sinewave from the grid it shuts off; the inverter in the PowerWall supplies this sinewave, so the inverter doesn't shut off, and there's also a mechanism to disconnect from the grid.  </p>

<p>That sounds reasonable.   But the cost is not.  Two PowerWalls would roughy double the cost of the installation.  During outages, we would be satisfied to only have power when the sun shines; this would keep food safe, allow us to draw water, etc.  Electrically, there is no reason this can't be done without the expensive battery system.  All that is necessary is to generate the 60Hz reference for the solar system's inverter, and to disconnect from the grid.  Has anyone been able to manage such an installation ?   Would it be strictly DIY (perhaps feasible as I'm a EE) ?</p>

<p>P.S. Should I move this to the EE site ?</p>
",167552,19-06-2019 20:09
What is the best way to soundproof a small workshop,"<p>I have a dedicated room that can be turned into a small wood-workshop, but noise is a big concern.</p>
<p>The expected noise level is around 110 decibels and I would like to achieve around 50-60-decibel reduction (more the better). The maximum thickness I can add to the walls is 20 cm.</p>
<p>What would be the best insulator and technique to use, is it even a realistic plan?</p>
",196079,25-06-2020 04:42,how to achieve a reduction of noise of -60 dB in as little thickness as possible of insulation material?,"<p>I am looking into materials to acoustically insulate a room, and I need to do it in as little thickness of the material as possible.</p>

<p>I found something called <a href=""http://www.balterio.com/subfloor.php?con=eu&amp;lang=en"" rel=""noreferrer"">Balterio</a> which is a 3 mm thick stuff sold in a roll, looks a bit like aluminum foil. It claims to reduce sound by 22 dB. Which compared to other materials and their thickness required to achieve such a sound reduction, seems a bit unbelievable. Does it really work?</p>

<p>Can I put three layers of this, and achieve 66 dB reduction, which would mean that people speaking on one side of the insulation would be completely inaudible on the other side: normal speech is about 60 dB, minus 66 dB would be below 0 dB - the threshold of hearing - and all that under 1 cm thick? If this stuff was so good, then everyone would be using it in audio recording studios instead of making massive thick complicated walls to reduce by that 60 dB? Where is the catch?</p>

<p>If it doesn't work that way, that what can work, to reduce by 60 dB (for example from 80 dB loud traffic noise to 20 dB at which you can sleep comfortably), in the least possible thickness (certainly not more then 5 cm), at an affordable price?</p>
",6014,30-04-2011 23:31
Can indoor cable be used under a patio roof?,"<p>Are there any special requirements I should be aware of before adding lights and outlets to my covered back patio?  I know GFCI protection will be required on the outlets, but can I run regular Romex cable over soffit?  It's an open air, concrete patio and wood post construction with typical soffit ceiling.</p>
<p>There is an empty outlet box installed on the far right of the porch, about 15-18 inches off the ground. I would like to use that, and add a second outlet closer to the french doors via conduit and THHN.</p>
<p>I don't have a picture of the porch itself, but it can be seen behind the playground.  The ceiling material is the vinyl soffit, which I thought to be typical for porches and patios.</p>
<p><a href=""https://i.stack.imgur.com/SyKqY.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/SyKqY.jpg"" alt=""ad"" /></a></p>
",196088,25-06-2020 12:39,Do I need exterior grade cables or conduit to run wire in an enclosed soffit?,"<p>I'm looking to add some lights on motion detectors (un-switched) and security cameras under the eaves of our house.  I know standard romex is often used in attics, but the soffits seem like they might be more exposed to weather.  Our soffits are enclosed, like so: (picture from <a href=""http://en.wikipedia.org/wiki/File:View_Of_Soffit.jpg"" rel=""noreferrer"">wikipedia.org</a>) <img src=""https://i.stack.imgur.com/E1YdJ.jpg"" alt=""View of Soffit""></p>

<p>So, do I need to protect any wires which reach into the soffit, such as would power the pictured light?  Or should I use wire rated for exterior use?  I'm also plotting some Cat 5e runs of a similar nature, should those be protected/exterior as well?</p>
",16751,29-08-2012 22:24
Breakers loose in panel a problem?,"<p>So I had an old panel and subpanel replaced with a single new panel. The guys reused the old breakers, and the breakers wobble in the panel like loose teeth. With the old panel, they didn't wobble at all. </p>

<p>Is this because the breakers don't fit the new panel, or were they just not tightened down enough?</p>

<p>The breakers are GE type THQL, 1 pole units. The panel is a GE PowerMark Gold Load Center, type 1 indoor enclosure, model 6.</p>
",142028,10-07-2018 23:43,"Breakers loose in main panel, does whole panel need to be replaced?","<p>I went on a breaker flipping binge the other day because the panel at my house wasn't labeled and I had a doorbell transformer to replace. After I got the doorbell finished I realized the fridge wasn't running. Investigated and found that the issue is the breakers have some wiggle to them, not flopping around but if you apply slight pressure to top or bottom they move a fair bit. Can reliably get fridge to turn off by wiggling that breaker.</p>

<p>The Wiggle (animated gif but seems to only go if clicked on):<br>
<a href=""https://i.stack.imgur.com/4vwq9.gif"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/4vwq9.gif"" alt=""enter image description here""></a></p>

<p>I'm not super comfortable with fussing in the main panel, I'm just wondering if I should expect an electrician to want to replace the whole panel? Does replacing the whole panel seem reasonable for something like this? Should I just swap out this one breaker for now and see if that helps?</p>
",121053,09-08-2017 01:19
What's the purpose of a dual two-pole breaker?,"<p>I have one of these breakers in my panel? What is its purpose (vs a pair of two-pole breakers)? There are other <a href=""https://diy.stackexchange.com/questions/110151/what-is-a-tandem-breaker-aka-duplex-cheater-twin-double-stuff-etc"">posts</a> that deal with tandem breakers but not specifically <strong>dual</strong> tandem breakers. </p>

<p><a href=""https://i.stack.imgur.com/IsWVJ.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/IsWVJ.jpg"" alt=""enter image description here""></a></p>
",143496,18-07-2018 14:45,"What is a tandem breaker (aka duplex, cheater, twin, double-stuff, etc.)?","<p>I keep hearing about tandem breakers, and how they won't work with 240V loads and how they should never be used for a multi-wire branch circuit.  Aside from those issues...</p>

<p><strong>What <em>is</em> a tandem breaker?</strong></p>

<p><a href=""https://i.stack.imgur.com/IQsAs.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/IQsAs.png"" alt=""enter image description here""></a>
<a href=""https://i.stack.imgur.com/xJzZB.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/xJzZB.png"" alt=""enter image description here""></a></p>

<p>(note: they can be thrown independently). </p>
",110151,12-03-2017 07:15
Door Bell transformer box,"<p>My door bell transformer is on an outside wall in my ceiling. I want to know if I can put the whole thing with the wire behind the drywall?  Concerned about it over heating. <img src=""https://i.stack.imgur.com/Rn4TF.jpg"" alt=""enter image description here""></p>
",143718,23-07-2018 03:09,Moving a doorbell transformer,"<p>Can a doorbell transformer that is on the outside of a wall be place inside the wall behind the drywall. I’m concerned about it getting too hot. Mine is in the kitchen by the ceiling lights<img src=""https://i.stack.imgur.com/FPJDK.jpg"" alt=""enter image description here""></p>
",143722,23-07-2018 03:59
How to fix a toilet which continuously runs,"<p>Yesterday I saw the water of my toilet kept running. The gap at the arrow did not close.</p>

<p>May I know what should I buy to fix it? </p>

<p><a href=""https://i.stack.imgur.com/EXxpO.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/EXxpO.jpg"" alt=""enter image description here""></a></p>
",143857,24-07-2018 17:31,Why does my toilet randomly start running?,"<p>Sometimes my toilet starts running for a few seconds at a time, like it's just finishing filling up the tank.</p>

<p>Usually this happens when the bathtub is being drained, or when I turn on the facets in the sink, but I think it also happens sometimes when no water is being used anywhere else.</p>

<p>As far as I can tell the flapper in the tank is working fine, and I don't see any leaks anywhere.</p>
",24376,14-01-2013 18:57
How to identify the C terminal on my HVAC,"<p><a href=""https://i.stack.imgur.com/LritV.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/LritV.jpg"" alt=""enter image description here""></a></p>

<p>As you can see I have a Y G W R/2 C/3 D/1 terminals on my HVAC. I am planning to change my thermostat to one that requires a c line. There are 2 spare lines available, however I am not sure which is the C terminal. This is a forced air heating (gas) cooling(electric) system. I am guessing that its the C/3 terminal. Any help would be appreciated.</p>
",143889,25-07-2018 02:19,"How can I add a ""C"" wire to my thermostat?","<p>So, the spiffy new wi-fi thermostats want power on the C wire from thermostat, but the old thermostat doesn't have a C wire at it.  What's the easiest way to add the C wire/24 volt to the thermostat location?</p>
",10482,06-12-2011 17:37
